"iyear","country_txt","latitude","longitude","attacktype1_txt","nkill"
1972,"United Kingdom",51.504387,-0.140041,"Assassination",0
1972,"United Kingdom",51.504387,-0.140041,"Assassination",0
1972,"United Kingdom",51.504387,-0.140041,"Assassination",0
1972,"United Kingdom",51.504387,-0.140041,"Assassination",0
1972,"United Kingdom",51.504387,-0.140041,"Assassination",0
1972,"United Kingdom",51.504387,-0.140041,"Assassination",0
1972,"France",48.856644,2.34233,"Assassination",0
1972,"France",48.856644,2.34233,"Assassination",0
1972,"Switzerland",46.223717,6.148185,"Assassination",0
1972,"Switzerland",46.223717,6.148185,"Assassination",0
1972,"Switzerland",46.198073,6.142436,"Assassination",0
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"Austria",48.230654,16.341422,"Assassination",0
1972,"Austria",48.230654,16.341422,"Assassination",0
1972,"Austria",48.230654,16.341422,"Assassination",0
1972,"Austria",48.230654,16.341422,"Assassination",0
1972,"Austria",48.230654,16.341422,"Assassination",0
1972,"Belgium",50.836426,4.367415,"Assassination",0
1972,"Ireland",54.123175,-7.478935,"Armed Assault",2
1972,"Belgium",50.836426,4.367415,"Assassination",0
1972,"Belgium",50.836426,4.367415,"Assassination",0
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.077313,-6.608787,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1972,"United Kingdom",55.011562,-7.312045,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"Portugal",38.722252,-9.139337,"Assassination",0
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",2
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1972,"West Germany (FRG)",50.732674,7.096299,"Bombing/Explosion",NA
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Hostage Taking (Kidnapping)",2
1972,"France",48.856644,2.34233,"Bombing/Explosion",0
1972,"United Kingdom",54.607712,-5.95621,"Hostage Taking (Kidnapping)",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.42071,-6.443767,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1972,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1972,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1972,"United Kingdom",54.183052,-6.341388,"Armed Assault",1
1972,"France",48.856644,2.34233,"Bombing/Explosion",0
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.338571,-6.658279,"Bombing/Explosion",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",2
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.151612,-7.39232,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",55.011562,-7.312045,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",0
1972,"Spain",41.656285,-0.876533,"Bombing/Explosion",1
1972,"United Kingdom",54.463367,-6.328597,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"France",48.856644,2.34233,"Unknown",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.345417,-7.636355,"Assassination",1
1972,"United Kingdom",54.131402,-6.586387,"Bombing/Explosion",2
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.818983,-6.663403,"Assassination",1
1972,"United Kingdom",54.77811,-6.55922,"Assassination",1
1972,"United Kingdom",55.009511,-6.504562,"Assassination",1
1972,"West Germany (FRG)",50.11797,8.644191,"Hijacking",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"Spain",41.400635,2.150913,"Armed Assault",NA
1972,"United Kingdom",54.482055,-8.088244,"Bombing/Explosion",1
1972,"United Kingdom",55.011562,-7.312045,"Bombing/Explosion",1
1972,"West Germany (FRG)",50.179683,8.508595,"Assassination",0
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"Ireland",53.361675,-6.245485,"Bombing/Explosion",2
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.463367,-6.328597,"Bombing/Explosion",1
1972,"United Kingdom",54.669045,-7.681662,"Armed Assault",1
1972,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"Greece",37.99749,23.762728,"Armed Assault",0
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Hostage Taking (Kidnapping)",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"West Germany (FRG)",51.213924,6.780691,"Assassination",1
1972,"United Kingdom",54.669045,-7.681662,"Bombing/Explosion",1
1972,"West Germany (FRG)",52.50153,13.401851,"Armed Assault",NA
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.463367,-6.328597,"Assassination",1
1972,"United Kingdom",54.347539,-6.656108,"Armed Assault",1
1972,"United Kingdom",54.190675,-7.562948,"Assassination",1
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1972,"United Kingdom",54.338571,-6.658279,"Hostage Taking (Kidnapping)",1
1972,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1972,"United Kingdom",54.910864,-7.15523,"Armed Assault",1
1972,"United Kingdom",54.483304,-6.640804,"Armed Assault",1
1972,"United Kingdom",55.011562,-7.312045,"Armed Assault",5
1972,"United Kingdom",54.65548,-5.674815,"Armed Assault",1
1972,"France",48.856644,2.34233,"Bombing/Explosion",0
1972,"West Germany (FRG)",52.50153,13.401851,"Bombing/Explosion",NA
1972,"United Kingdom",54.819164,-7.467909,"Armed Assault",1
1972,"Ireland",54.101906,-7.449668,"Bombing/Explosion",2
1972,"Spain",41.400635,2.150913,"Armed Assault",NA
1972,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Ireland",55.068445,-7.355583,"Assassination",2
1973,"United Kingdom",54.595455,-5.797763,"Assassination",1
1973,"United Kingdom",54.892986,-7.020812,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Greece",37.99749,23.762728,"Armed Assault",0
1973,"Greece",37.99749,23.762728,"Armed Assault",0
1973,"France",48.856644,2.34233,"Bombing/Explosion",0
1973,"West Germany (FRG)",50.11797,8.644191,"Facility/Infrastructure Attack",0
1973,"West Germany (FRG)",49.4447,7.769004,"Armed Assault",1
1973,"Austria",48.208174,16.373819,"Armed Assault",0
1973,"United Kingdom",55.011562,-7.312045,"Bombing/Explosion",2
1973,"United Kingdom",54.542956,-6.926293,"Bombing/Explosion",1
1973,"Spain",42.815372,-1.653616,"Hostage Taking (Kidnapping)",0
1973,"Italy",43.627726,10.291712,"Armed Assault",0
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Spain",41.400635,2.150913,"Armed Assault",NA
1973,"Ireland",53.361675,-6.245485,"Bombing/Explosion",1
1973,"Spain",40.465595,-3.696263,"Assassination",1
1973,"Spain",41.400635,2.150913,"Armed Assault",NA
1973,"France",48.856644,2.34233,"Bombing/Explosion",0
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Hostage Taking (Kidnapping)",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1973,"United Kingdom",54.819164,-7.467909,"Assassination",1
1973,"Greece",37.99749,23.762728,"Armed Assault",0
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",2
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.463367,-6.328597,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Hostage Taking (Kidnapping)",1
1973,"United Kingdom",54.50853,-6.763131,"Assassination",1
1973,"United Kingdom",54.371772,-5.555976,"Bombing/Explosion",2
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",2
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Spain",43.18418,-2.473289,"Bombing/Explosion",NA
1973,"United Kingdom",51.504387,-0.140041,"Hostage Taking (Barricade Incident)",2
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",55.011562,-7.312045,"Armed Assault",1
1973,"United Kingdom",54.479875,-6.228448,"Assassination",2
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Spain",41.400635,2.150913,"Armed Assault",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",55.011562,-7.312045,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.081638,-6.448779,"Bombing/Explosion",1
1973,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.077313,-6.608787,"Bombing/Explosion",1
1973,"France",48.856644,2.34233,"Bombing/Explosion",0
1973,"France",48.856644,2.34233,"Bombing/Explosion",0
1973,"United Kingdom",54.684823,-5.965868,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Hostage Taking (Kidnapping)",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.50853,-6.763131,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"West Germany (FRG)",50.11797,8.644191,"Facility/Infrastructure Attack",NA
1973,"West Germany (FRG)",50.11797,8.644191,"Facility/Infrastructure Attack",0
1973,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1973,"Belgium",50.836426,4.367415,"Facility/Infrastructure Attack",0
1973,"United Kingdom",54.607712,-5.95621,"Assassination",3
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.462837,-7.026944,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.456438,-5.448951,"Assassination",1
1973,"France",48.856644,2.34233,"Unarmed Assault",0
1973,"France",48.856644,2.34233,"Unarmed Assault",0
1973,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1973,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1973,"United Kingdom",54.192934,-6.576051,"Bombing/Explosion",2
1973,"Cyprus",35.166718,33.36757,"Assassination",0
1973,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1973,"Cyprus",35.166719,33.367571,"Armed Assault",0
1973,"Cyprus",35.16672,33.367572,"Armed Assault",1
1973,"United Kingdom",55.011562,-7.312045,"Assassination",1
1973,"Italy",44.106737,9.829219,"Bombing/Explosion",0
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"West Germany (FRG)",50.11797,8.644191,"Facility/Infrastructure Attack",0
1973,"Italy",41.890961,12.490069,"Assassination",1
1973,"United Kingdom",55.011562,-7.312045,"Assassination",1
1973,"United Kingdom",55.011562,-7.312045,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Spain",40.465595,-3.696263,"Assassination",1
1973,"Spain",41.400635,2.150913,"Facility/Infrastructure Attack",0
1973,"Spain",41.400635,2.150913,"Facility/Infrastructure Attack",0
1973,"United Kingdom",54.684823,-5.965868,"Assassination",1
1973,"United Kingdom",55.011562,-7.312045,"Assassination",1
1973,"United Kingdom",54.536706,-6.70361,"Assassination",1
1973,"United Kingdom",54.077313,-6.608787,"Bombing/Explosion",3
1973,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1973,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1973,"United Kingdom",54.414416,-6.976641,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1973,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1973,"United Kingdom",54.42071,-6.443767,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1973,"United Kingdom",54.600305,-7.298402,"Bombing/Explosion",5
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",NA
1973,"France",48.856644,2.34233,"Bombing/Explosion",0
1973,"United Kingdom",54.06149,-6.644365,"Bombing/Explosion",2
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Greece",35.329197,25.138667,"Armed Assault",0
1973,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",2
1973,"Spain",NA,NA,"Armed Assault",NA
1973,"United Kingdom",54.345417,-7.636355,"Assassination",1
1973,"United Kingdom",54.409928,-7.172562,"Assassination",1
1973,"West Germany (FRG)",49.4447,7.769004,"Assassination",NA
1973,"West Germany (FRG)",52.50153,13.401851,"Bombing/Explosion",0
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",55.129345,-6.663439,"Bombing/Explosion",6
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.671804,-5.957181,"Assassination",1
1973,"Spain",41.400635,2.150913,"Armed Assault",NA
1973,"United Kingdom",55.011562,-7.312045,"Bombing/Explosion",1
1973,"United Kingdom",54.819164,-7.467909,"Bombing/Explosion",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.600305,-7.298402,"Bombing/Explosion",3
1973,"United Kingdom",54.713382,-6.216761,"Assassination",2
1973,"United Kingdom",55.011562,-7.312045,"Assassination",1
1973,"France",48.856644,2.34233,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"Spain",40.465595,-3.696263,"Bombing/Explosion",NA
1973,"Spain",41.400635,2.150913,"Bombing/Explosion",NA
1973,"Spain",39.470239,-0.376805,"Bombing/Explosion",NA
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Hijacking",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"West Germany (FRG)",51.482917,7.211808,"Armed Assault",0
1973,"West Germany (FRG)",51.482917,7.211808,"Armed Assault",NA
1973,"United Kingdom",54.192934,-6.576051,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1973,"United Kingdom",54.620693,-6.211765,"Bombing/Explosion",1
1973,"United Kingdom",54.409928,-7.172562,"Bombing/Explosion",1
1973,"United Kingdom",54.347539,-6.656108,"Bombing/Explosion",1
1973,"United Kingdom",54.122472,-6.388859,"Assassination",1
1973,"Netherlands",52.370216,4.895168,"Hijacking",1
1973,"United Kingdom",54.208418,-5.891745,"Bombing/Explosion",2
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"West Germany (FRG)",49.845939,7.860205,"Facility/Infrastructure Attack",0
1973,"France",48.56214,2.246488,"Assassination",1
1973,"West Germany (FRG)",54.953947,8.342259,"Facility/Infrastructure Attack",0
1973,"Greece",37.99749,23.762728,"Bombing/Explosion",5
1973,"United Kingdom",54.446614,-6.690752,"Assassination",2
1973,"West Germany (FRG)",53.553813,9.991586,"Facility/Infrastructure Attack",NA
1973,"United Kingdom",54.70333,-6.095585,"Armed Assault",1
1973,"United Kingdom",54.607712,-5.95621,"Assassination",1
1973,"United Kingdom",54.72,-7.613401,"Bombing/Explosion",2
